
============  19-07-25 14:40:04  ==============
07-25 14:42:23.760   624   907 I am_create_activity: [0,1098733136,3,android/com.android.internal.app.ResolverActivity,android.intent.action.MAIN,NULL,NULL,276824064]
07-25 14:42:23.760   624   907 I wm_task_created: [3,1]
07-25 14:42:23.760   624   907 I wm_task_moved: [3,1,1]
07-25 14:42:23.760   624   907 I wm_home_stack_moved: 0
07-25 14:42:23.760   624   907 I am_restart_activity: [0,1098733136,3,android/com.android.internal.app.ResolverActivity]
07-25 14:42:23.770   624   640 I am_destroy_activity: [0,1107184464,2,com.toycloud.watch.deskclock/com.android.deskclock.alarms.AlarmActivity,finish-imm]
07-25 14:42:23.810   624   686 I backup_data_changed: android
07-25 14:42:23.810   624   686 I backup_data_changed: android
07-25 14:42:23.820   624   636 I wm_task_removed: [2,removeTask]
07-25 14:42:23.820   624   636 I wm_task_removed: [2,removeAppToken: last token]
07-25 14:42:23.830   852   852 I am_on_create_time: [0,.ResolverActivity onCreate() takes: 63ms]
07-25 14:42:23.830   852   852 I am_on_resume_called: [0,com.android.internal.app.ResolverActivity]
07-25 14:42:23.830   852   852 I am_on_resume_time: [0,.ResolverActivity onResume() takes: 1ms]
07-25 14:42:23.900   624   639 I am_activity_launch_time: [0,1098733136,android/com.android.internal.app.ResolverActivity,139,139]
07-25 14:42:23.920   216   216 I sf_frame_dur: [com.toycloud.watch.deskclock/com.android.deskclock.alarms.AlarmActivity,1,0,226,0,0,0,0]
07-25 14:42:25.320   624   907 I am_create_task: [0,4]
07-25 14:42:25.320   624   907 I am_create_activity: [0,1098874312,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity,android.intent.action.MAIN,NULL,NULL,318767104]
07-25 14:42:25.320   624   907 I wm_task_created: [4,0]
07-25 14:42:25.320   624   907 I wm_task_moved: [4,1,1]
07-25 14:42:25.320   624   907 I wm_home_stack_moved: 1
07-25 14:42:25.330   624   907 I am_pause_activity: [0,1098733136,android/com.android.internal.app.ResolverActivity]
07-25 14:42:25.330   624   907 I am_finish_activity: [0,1098733136,3,android/com.android.internal.app.ResolverActivity,app-request]
07-25 14:42:25.340   852   852 I am_on_paused_called: [0,com.android.internal.app.ResolverActivity]
07-25 14:42:25.340   852   852 I am_on_pause_time: [0,.ResolverActivity onPause() takes: 0ms]
07-25 14:42:25.340   624   907 I am_restart_activity: [0,1098874312,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:25.390   624   907 I wm_task_moved: [4,1,1]
07-25 14:42:25.390   624   907 I wm_home_stack_moved: 1
07-25 14:42:25.390   624   907 I am_create_activity: [0,1099301912,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity,NULL,NULL,NULL,0]
07-25 14:42:25.410   624   907 I am_pause_activity: [0,1098874312,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:25.550   624   636 I am_create_service: [0,1100105208,.WakeUpService,1000,1000]
07-25 14:42:25.560  1000  1000 I am_on_create_time: [0,.MainActivity onCreate() takes: 200ms]
07-25 14:42:25.590   624   686 I backup_data_changed: com.android.providers.settings
07-25 14:42:25.600   624   640 I am_destroy_activity: [0,1098733136,3,android/com.android.internal.app.ResolverActivity,finish-imm]
07-25 14:42:25.600   624   624 I notification_cancel_all: [com.toycloud.ewatch.friend,-1,0,0]
07-25 14:42:25.610   624   624 I notification_cancel_all: [com.toycloud.watch.settings,-1,0,0]
07-25 14:42:25.610   624   624 I notification_cancel_all: [com.toycloud.watch.sport,-1,0,0]
07-25 14:42:25.620   624   635 I wm_task_removed: [3,removeTask]
07-25 14:42:25.620   624   635 I wm_stack_removed: 1
07-25 14:42:25.620   624   635 I wm_task_removed: [3,removeAppToken: last token]
07-25 14:42:25.640   624   686 I backup_data_changed: com.android.providers.settings
07-25 14:42:25.660   624   624 I notification_cancel_all: [com.eg.android.AlipayGphone,-1,0,0]
07-25 14:42:25.680   624   636 I am_fork_process_time: [0,Fork .album takes: 6ms]
07-25 14:42:25.680   624   636 I am_proc_start: [0,1373,1000,com.toycloud.album,service,com.toycloud.album/com.aidl.taoyunwatch.GetRecentAlbumListImpl]
07-25 14:42:25.680  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:25.680  1000  1000 I am_on_resume_time: [0,.MainActivity onResume() takes: 121ms]
07-25 14:42:25.700  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:25.700  1000  1000 I am_on_pause_time: [0,.MainActivity onPause() takes: 9ms]
07-25 14:42:25.700   624   907 I am_restart_activity: [0,1099301912,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity]
07-25 14:42:25.710   624   635 I am_proc_bound: [0,1373,com.toycloud.album]
07-25 14:42:25.720   624   635 I am_create_service: [0,1101047728,.GetRecentAlbumListImpl,1000,1373]
07-25 14:42:25.720   216   216 I sf_frame_dur: [android/com.android.internal.app.ResolverActivity,17,0,1,1,0,1,0]
07-25 14:42:27.140   624   686 I backup_data_changed: com.android.providers.settings
07-25 14:42:27.140  1000  1000 I am_on_create_time: [0,.ClickScreenToUseActivity onCreate() takes: 26ms]
07-25 14:42:27.140  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity]
07-25 14:42:27.140  1000  1000 I am_on_resume_time: [0,.ClickScreenToUseActivity onResume() takes: 1ms]
07-25 14:42:27.390   624   639 I am_activity_launch_time: [0,1099301912,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity,1692,2050]
07-25 14:42:27.580   624   635 I wm_home_stack_moved: 1
07-25 14:42:27.580   624   635 I wm_task_moved: [4,1,0]
07-25 14:42:27.580   624   635 I wm_home_stack_moved: 1
07-25 14:42:27.580   624   635 I am_create_activity: [0,1106999392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity,NULL,NULL,NULL,0]
07-25 14:42:27.580   624   635 I am_pause_activity: [0,1099301912,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity]
07-25 14:42:27.580   624   635 I am_finish_activity: [0,1099301912,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity,app-request]
07-25 14:42:27.580  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity]
07-25 14:42:27.580  1000  1000 I am_on_pause_time: [0,.ClickScreenToUseActivity onPause() takes: 0ms]
07-25 14:42:27.580   624   635 I am_restart_activity: [0,1106999392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity]
07-25 14:42:27.610  1000  1000 I am_on_create_time: [0,.InsertSimTipActivity onCreate() takes: 13ms]
07-25 14:42:27.610  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity]
07-25 14:42:27.610  1000  1000 I am_on_resume_time: [0,.InsertSimTipActivity onResume() takes: 1ms]
07-25 14:42:27.680   624   639 I am_activity_launch_time: [0,1106999392,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity,95,95]
07-25 14:42:27.990   624   640 I am_destroy_activity: [0,1099301912,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ClickScreenToUseActivity,finish-imm]
07-25 14:42:28.510   624   907 I wm_home_stack_moved: 1
07-25 14:42:28.510   624   907 I wm_task_moved: [4,1,0]
07-25 14:42:28.510   624   907 I wm_home_stack_moved: 1
07-25 14:42:28.510   624   907 I am_create_activity: [0,1101834392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity,NULL,NULL,NULL,0]
07-25 14:42:28.510   624   907 I am_pause_activity: [0,1106999392,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity]
07-25 14:42:28.510   624   907 I am_finish_activity: [0,1106999392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity,app-request]
07-25 14:42:28.510  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity]
07-25 14:42:28.510  1000  1000 I am_on_pause_time: [0,.InsertSimTipActivity onPause() takes: 1ms]
07-25 14:42:28.510   624   907 I am_restart_activity: [0,1101834392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity]
07-25 14:42:28.530  1000  1000 I am_on_create_time: [0,.ConnectToLanActivity onCreate() takes: 15ms]
07-25 14:42:28.540  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity]
07-25 14:42:28.540  1000  1000 I am_on_resume_time: [0,.ConnectToLanActivity onResume() takes: 2ms]
07-25 14:42:28.630   624   639 I am_activity_launch_time: [0,1101834392,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity,114,114]
07-25 14:42:28.980   624   640 I am_destroy_activity: [0,1106999392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.InsertSimTipActivity,finish-imm]
07-25 14:42:29.390   624   907 I wm_home_stack_moved: 1
07-25 14:42:29.390   624   907 I wm_task_moved: [4,1,0]
07-25 14:42:29.390   624   907 I wm_home_stack_moved: 1
07-25 14:42:29.390   624   907 I am_create_activity: [0,1100508824,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity,NULL,NULL,NULL,0]
07-25 14:42:29.390   624   907 I am_pause_activity: [0,1101834392,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity]
07-25 14:42:29.390  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity]
07-25 14:42:29.390  1000  1000 I am_on_pause_time: [0,.ConnectToLanActivity onPause() takes: 1ms]
07-25 14:42:29.390   624   907 I am_restart_activity: [0,1100508824,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity]
07-25 14:42:29.410  1000  1000 I am_on_create_time: [0,.ConnectToServerFailActivity onCreate() takes: 9ms]
07-25 14:42:29.410  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity]
07-25 14:42:29.410  1000  1000 I am_on_resume_time: [0,.ConnectToServerFailActivity onResume() takes: 2ms]
07-25 14:42:29.490   624   639 I am_activity_launch_time: [0,1100508824,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity,101,101]
07-25 14:42:31.420   624   907 I am_finish_activity: [0,1101834392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity,app-request]
07-25 14:42:31.420   624   907 I am_destroy_activity: [0,1101834392,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToLanActivity,finish-imm]
07-25 14:42:31.420   624   635 I am_finish_activity: [0,1100508824,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity,app-request]
07-25 14:42:31.420   624   635 I am_pause_activity: [0,1100508824,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity]
07-25 14:42:31.440  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity]
07-25 14:42:31.440  1000  1000 I am_on_pause_time: [0,.ConnectToServerFailActivity onPause() takes: 1ms]
07-25 14:42:31.440   624   636 I am_resume_activity: [0,1098874312,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:31.470   624   636 I am_fork_process_time: [0,Fork .chat takes: 12ms]
07-25 14:42:31.470   624   636 I am_proc_start: [0,1405,1000,com.toycloud.ewatch.chat,service,com.toycloud.ewatch.chat/com.aidl.taoyunwatch.GetNotificationListImpl]
07-25 14:42:31.480   624   635 I am_proc_bound: [0,1405,com.toycloud.ewatch.chat]
07-25 14:42:31.480   624   635 I am_create_service: [0,1102331192,.GetNotificationListImpl,1000,1405]
07-25 14:42:31.510   624   686 I backup_data_changed: com.android.providers.settings
07-25 14:42:31.510   624   640 I am_destroy_activity: [0,1100508824,4,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.guide.ConnectToServerFailActivity,finish-imm]
07-25 14:42:31.520   624   624 I notification_cancel_all: [com.toycloud.ewatch.friend,-1,0,0]
07-25 14:42:31.520   624   624 I notification_cancel_all: [com.toycloud.watch.settings,-1,0,0]
07-25 14:42:31.520   624   624 I notification_cancel_all: [com.toycloud.watch.sport,-1,0,0]
07-25 14:42:31.540   624   624 I notification_cancel_all: [com.eg.android.AlipayGphone,-1,0,0]
07-25 14:42:31.580  1000  1000 I am_on_resume_called: [0,com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:31.580  1000  1000 I am_on_resume_time: [0,.MainActivity onResume() takes: 111ms]
07-25 14:42:31.680   624   635 I am_create_service: [0,1102636448,.ChatServerAIDLImpl,1000,1000]
07-25 14:42:35.310   624   686 I backup_data_changed: com.android.providers.settings
07-25 14:42:35.330   624   635 I wm_stack_created: [2,0,6,100]
07-25 14:42:35.330   624   635 I am_create_task: [0,5]
07-25 14:42:35.330   624   635 I am_create_activity: [0,1106876848,5,com.toycloud.watch.settings/.ui.activity.SuedeMainActivity,android.intent.action.MAIN,NULL,NULL,335544320]
07-25 14:42:35.330   624   635 I wm_task_created: [5,2]
07-25 14:42:35.330   624   635 I wm_task_moved: [5,1,1]
07-25 14:42:35.330   624   635 I wm_home_stack_moved: 0
07-25 14:42:35.340   624   635 I am_pause_activity: [0,1098874312,com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:35.370  1000  1000 I am_on_paused_called: [0,com.launcher.taoyunwatch.activity.MainActivity]
07-25 14:42:35.370  1000  1000 I am_on_pause_time: [0,.MainActivity onPause() takes: 3ms]
07-25 14:42:35.370   624   635 I am_fork_process_time: [0,Fork .settings takes: 7ms]
07-25 14:42:35.370   624   635 I am_proc_start: [0,1440,1000,com.toycloud.watch.settings,activity,com.toycloud.watch.settings/.ui.activity.SuedeMainActivity]
07-25 14:42:35.400   624   907 I am_proc_bound: [0,1440,com.toycloud.watch.settings]
07-25 14:42:35.400   624   907 I am_restart_activity: [0,1106876848,5,com.toycloud.watch.settings/.ui.activity.SuedeMainActivity]
07-25 14:42:35.660   624   686 I backup_data_changed: android
07-25 14:42:35.660   624   686 I backup_data_changed: android
07-25 14:42:35.760   216   216 I sf_frame_dur: [com.toycloud.watch.launcher/com.launcher.taoyunwatch.activity.MainActivity,101,7,3,0,4,3,1]
07-25 14:42:35.780  1440  1440 I am_on_create_time: [0,.SuedeMainActivity onCreate() takes: 224ms]
07-25 14:42:35.790   624   907 I am_create_service: [0,1100091952,.FotaAIDLImpl,1000,1000]
07-25 14:42:35.790  1440  1440 I am_on_resume_called: [0,com.toycloud.watch.settings.ui.activity.SuedeMainActivity]
07-25 14:42:35.790  1440  1440 I am_on_resume_time: [0,.SuedeMainActivity onResume() takes: 9ms]
07-25 14:42:36.020   624   639 I am_activity_launch_time: [0,1106876848,com.toycloud.watch.settings/.ui.activity.SuedeMainActivity,657,657]
07-25 14:42:37.820   624   635 I wm_task_moved: [5,1,1]
07-25 14:42:37.820   624   635 I wm_home_stack_moved: 0
07-25 14:42:37.820   624   635 I am_create_activity: [0,1100512416,5,com.toycloud.watch.settings/.ui.activity.MoreItemActivity,NULL,NULL,NULL,0]
07-25 14:42:37.820   624   635 I am_pause_activity: [0,1106876848,com.toycloud.watch.settings/.ui.activity.SuedeMainActivity]
07-25 14:42:37.840  1440  1440 I am_on_paused_called: [0,com.toycloud.watch.settings.ui.activity.SuedeMainActivity]
07-25 14:42:37.840  1440  1440 I am_on_pause_time: [0,.SuedeMainActivity onPause() takes: 0ms]
07-25 14:42:37.840   624   635 I am_restart_activity: [0,1100512416,5,com.toycloud.watch.settings/.ui.activity.MoreItemActivity]
07-25 14:42:37.900  1440  1440 I am_on_create_time: [0,.MoreItemActivity onCreate() takes: 47ms]
07-25 14:42:37.900  1440  1440 I am_on_resume_called: [0,com.toycloud.watch.settings.ui.activity.MoreItemActivity]
07-25 14:42:37.910  1440  1440 I am_on_resume_time: [0,.MoreItemActivity onResume() takes: 2ms]
07-25 14:42:38.120   624   639 I am_activity_launch_time: [0,1100512416,com.toycloud.watch.settings/.ui.activity.MoreItemActivity,277,277]
07-25 14:42:39.750   624   624 I notification_cancel: [android,17302981,NULL,-1,0,0]
07-25 14:42:44.310   624   636 I wm_task_moved: [5,1,1]
07-25 14:42:44.310   624   636 I wm_home_stack_moved: 0
07-25 14:42:44.310   624   636 I am_create_activity: [0,1106675088,5,com.toycloud.watch.settings/.ui.activity.EngineeringListActivity,NULL,NULL,NULL,268435456]
07-25 14:42:44.310   624   636 I am_pause_activity: [0,1100512416,com.toycloud.watch.settings/.ui.activity.MoreItemActivity]
07-25 14:42:44.310  1440  1440 I am_on_paused_called: [0,com.toycloud.watch.settings.ui.activity.MoreItemActivity]
07-25 14:42:44.310  1440  1440 I am_on_pause_time: [0,.MoreItemActivity onPause() takes: 0ms]
07-25 14:42:44.310   624   636 I am_restart_activity: [0,1106675088,5,com.toycloud.watch.settings/.ui.activity.EngineeringListActivity]
07-25 14:42:44.340  1440  1440 I am_on_create_time: [0,.EngineeringListActivity onCreate() takes: 6ms]
07-25 14:42:44.340  1440  1440 I am_on_resume_called: [0,com.toycloud.watch.settings.ui.activity.EngineeringListActivity]
07-25 14:42:44.340  1440  1440 I am_on_resume_time: [0,.EngineeringListActivity onResume() takes: 1ms]
07-25 14:42:44.420   624   639 I am_activity_launch_time: [0,1106675088,com.toycloud.watch.settings/.ui.activity.EngineeringListActivity,105,105]
07-25 14:42:44.480   624   635 I am_create_task: [0,6]
07-25 14:42:44.480   624   635 I am_create_activity: [0,1102290584,6,com.sprd.engineermode/.EngineerModeActivity,NULL,NULL,NULL,268435456]
07-25 14:42:44.480   624   635 I wm_task_created: [6,2]
07-25 14:42:44.480   624   635 I wm_task_moved: [6,1,2]
07-25 14:42:44.480   624   635 I wm_home_stack_moved: 0
07-25 14:42:44.480   624   635 I am_pause_activity: [0,1106675088,com.toycloud.watch.settings/.ui.activity.EngineeringListActivity]
07-25 14:42:44.480  1440  1440 I am_on_paused_called: [0,com.toycloud.watch.settings.ui.activity.EngineeringListActivity]
07-25 14:42:44.480  1440  1440 I am_on_pause_time: [0,.EngineeringListActivity onPause() takes: 0ms]
07-25 14:42:44.490   624   635 I am_restart_activity: [0,1102290584,6,com.sprd.engineermode/.EngineerModeActivity]
07-25 14:42:44.650  1167  1167 I am_on_create_time: [0,.EngineerModeActivity onCreate() takes: 145ms]
07-25 14:42:44.650  1167  1167 I am_on_resume_called: [0,com.sprd.engineermode.EngineerModeActivity]
07-25 14:42:44.650  1167  1167 I am_on_resume_time: [0,.EngineerModeActivity onResume() takes: 1ms]
07-25 14:42:44.930   216   216 I sf_frame_dur: [com.toycloud.watch.settings/com.toycloud.watch.settings.ui.activity.SuedeMainActivity,75,0,2,0,1,0,0]
07-25 14:42:44.930   216   216 I sf_frame_dur: [com.toycloud.watch.settings/com.toycloud.watch.settings.ui.activity.MoreItemActivity,29,1,0,1,0,1,0]
07-25 14:42:45.030   624   639 I am_activity_launch_time: [0,1102290584,com.sprd.engineermode/.EngineerModeActivity,547,547]
07-25 14:42:48.090   624   636 I wm_task_moved: [6,1,2]
07-25 14:42:48.090   624   636 I wm_home_stack_moved: 0
07-25 14:42:48.090   624   636 I am_create_activity: [0,1100305256,6,com.sprd.engineermode/.debuglog.slogui.SlogUICommonControl,android.intent.action.MAIN,NULL,NULL,0]
07-25 14:42:48.090   624   636 I am_pause_activity: [0,1102290584,com.sprd.engineermode/.EngineerModeActivity]
07-25 14:42:48.120  1167  1167 I am_on_paused_called: [0,com.sprd.engineermode.EngineerModeActivity]
07-25 14:42:48.120  1167  1167 I am_on_pause_time: [0,.EngineerModeActivity onPause() takes: 0ms]
07-25 14:42:48.130   624   636 I am_restart_activity: [0,1100305256,6,com.sprd.engineermode/.debuglog.slogui.SlogUICommonControl]
07-25 14:42:48.140   624   636 I am_create_service: [0,1102033624,.SlogService,1000,1167]
07-25 14:42:48.330   624   636 I am_fork_process_time: [0,Fork .defcontainer takes: 5ms]
07-25 14:42:48.330   624   636 I am_proc_start: [0,1483,10011,com.android.defcontainer,service,com.android.defcontainer/.DefaultContainerService]
07-25 14:42:48.340  1167  1167 I am_on_create_time: [0,.SlogUICommonControl onCreate() takes: 201ms]
07-25 14:42:48.340  1167  1167 I am_on_resume_called: [0,com.sprd.engineermode.debuglog.slogui.SlogUICommonControl]
07-25 14:42:48.340  1167  1167 I am_on_resume_time: [0,.SlogUICommonControl onResume() takes: 5ms]
07-25 14:42:48.360   624   636 I am_proc_bound: [0,1483,com.android.defcontainer]
07-25 14:42:48.360   624   636 I am_create_service: [0,1102374816,.DefaultContainerService,10011,1483]
07-25 14:42:48.390   624   624 I notification_cancel: [com.sprd.engineermode,2131230805,NULL,0,0,0]
07-25 14:42:48.390   624   624 I notification_cancel: [com.sprd.engineermode,2131231239,NULL,0,0,0]
07-25 14:42:48.430   624   639 I am_activity_launch_time: [0,1100305256,com.sprd.engineermode/.debuglog.slogui.SlogUICommonControl,304,304]
07-25 14:42:48.780   216   216 I sf_frame_dur: [com.sprd.engineermode/com.sprd.engineermode.EngineerModeActivity,62,5,2,0,1,1,0]
07-25 14:42:48.780   216   216 I sf_frame_dur: [Log Settings,1,2,0,0,0,1,0]

============  19-07-25 14:43:17  ==============
07-25 14:40:06.189   217   217 I boot_progress_start: 4013
07-25 14:40:07.379   217   217 I boot_progress_preload_start: 5205
07-25 14:40:08.639   217   217 I boot_progress_preload_end: 6466
07-25 14:40:09.019   624   624 I boot_progress_system_run: 6840
07-25 14:40:09.249   624   624 I boot_progress_pms_start: 7078
07-25 14:40:09.469   624   624 I boot_progress_pms_system_scan_start: 7295
07-25 14:40:10.159   624   624 I boot_progress_pms_data_scan_start: 7986
07-25 14:40:10.189   624   624 I boot_progress_pms_scan_end: 8011
07-25 14:40:10.419   624   624 I boot_progress_pms_data_scan_start: 8241
07-25 14:40:10.419   624   624 I boot_progress_pms_ready: 8241
07-25 14:40:10.729   624   636 I battery_status: [3,2,1,0,Li-ion]
07-25 14:40:10.729   624   636 I battery_level: [92,4054,200]
07-25 14:40:10.729   624   645 I screen_toggled: 1
07-25 14:40:10.739   624   624 I wm_stack_created: [0,-1,6,100]
07-25 14:40:10.779   624   624 I configuration_changed: 7672
07-25 14:40:10.779   624   624 I configuration_changed: 1024
07-25 14:40:10.809   624   662 I configuration_changed: 8
07-25 14:40:11.369   624   624 I backup_data_changed: com.android.providers.userdictionary
07-25 14:40:11.389   624   624 I backup_data_changed: com.android.sharedstoragebackup
07-25 14:40:11.389   624   624 I backup_data_changed: android
07-25 14:40:11.399   624   624 I backup_data_changed: com.android.dialer
07-25 14:40:11.399   624   624 I backup_data_changed: com.android.providers.settings
07-25 14:40:11.409   624   624 I am_create_service: [0,1098843536,.LocalTransportService,1000,624]
07-25 14:40:11.409   624   624 I backup_data_changed: com.android.providers.userdictionary
07-25 14:40:11.409   624   624 I backup_data_changed: com.android.sharedstoragebackup
07-25 14:40:11.409   624   624 I backup_data_changed: android
07-25 14:40:11.409   624   624 I backup_data_changed: com.android.dialer
07-25 14:40:11.409   624   624 I backup_data_changed: com.android.providers.settings
07-25 14:40:11.459   624   624 I am_fork_process_time: [0,Fork .keyguard takes: 5ms]
07-25 14:40:11.459   624   624 I am_proc_start: [0,689,10017,com.android.systemui,service,com.android.keyguard/.KeyguardService]
07-25 14:40:11.469   624   682 I am_proc_bound: [0,689,com.android.systemui]
07-25 14:40:11.469   624   682 I am_create_service: [0,1098876656,.KeyguardService,10017,689]
07-25 14:40:11.489   624   624 I am_wtf  : [0,624,system_server,-1,SystemServer,Unable to find app for caller android.app.ActivityThread$ApplicationThread@41a43930 (pid=624) when registering receiver android.app.LoadedApk$ReceiverDispatcher$InnerReceiver@419781a8]
07-25 14:40:11.519   624   624 I am_fork_process_time: [0,Fork .phone takes: 10ms]
07-25 14:40:11.519   624   624 I am_proc_start: [0,704,1001,com.android.phone,added application,com.android.phone]
07-25 14:40:11.519   624   624 I boot_progress_ams_ready: 9349
07-25 14:40:11.529   624   624 I am_create_service: [0,1100084224,.SystemUIService,10017,689]
07-25 14:40:11.529   624   635 I am_proc_bound: [0,704,com.android.phone]
07-25 14:40:11.939   624   640 I am_fork_process_time: [0,Fork .media takes: 10ms]
07-25 14:40:11.939   624   640 I am_proc_start: [0,782,10009,android.process.media,broadcast,com.android.providers.media/.MtpReceiver]
07-25 14:40:11.939   624   624 I configuration_changed: 512
07-25 14:40:11.949   624   682 I am_proc_bound: [0,782,android.process.media]
07-25 14:40:11.969   624   624 I am_create_service: [0,1099952608,.ImageWallpaper,10017,689]
07-25 14:40:12.049   624   682 I am_fork_process_time: [0,Fork .smspush takes: 8ms]
07-25 14:40:12.049   624   682 I am_proc_start: [0,803,10002,com.android.smspush,service,com.android.smspush/.WapPushManager]
07-25 14:40:12.059   624   635 I am_proc_bound: [0,803,com.android.smspush]
07-25 14:40:12.059   624   635 I am_create_service: [0,1101181272,.WapPushManager,10002,803]
07-25 14:40:12.149   624   624 I am_create_service: [0,1101641712,.FusedLocationService,1000,624]
07-25 14:40:12.149   624   624 I am_create_service: [0,1101532240,.GeofenceHardwareService,1000,624]
07-25 14:40:12.179   624   624 I am_fork_process_time: [0,Fork .validator takes: 9ms]
07-25 14:40:12.179   624   624 I am_proc_start: [0,825,1000,com.spreadst.validator,added application,com.spreadst.validator]
07-25 14:40:12.189   624   624 I am_fork_process_time: [0,Fork .modemassert takes: 8ms]
07-25 14:40:12.189   624   624 I am_proc_start: [0,834,10003,com.android.modemassert,added application,com.android.modemassert]
07-25 14:40:12.209   624   624 I wm_stack_created: [1,0,6,100]
07-25 14:40:12.209   624   624 I am_create_task: [0,1]
07-25 14:40:12.209   624   624 I am_create_activity: [0,1102314496,1,android/com.android.internal.app.ResolverActivity,android.intent.action.MAIN,NULL,NULL,276824064]
07-25 14:40:12.209   624   624 I wm_task_created: [1,1]
07-25 14:40:12.209   624   624 I wm_task_moved: [1,1,0]
07-25 14:40:12.209   624   624 I wm_home_stack_moved: 0
07-25 14:40:12.209   624   686 I backup_data_changed: android
07-25 14:40:12.209   624   686 I backup_data_changed: android
07-25 14:40:12.219   624   624 I am_fork_process_time: [0,Fork android takes: 10ms]
07-25 14:40:12.219   624   624 I am_proc_start: [0,852,1000,system:ui,activity,android/com.android.internal.app.ResolverActivity]
07-25 14:40:12.239   624   635 I am_proc_bound: [0,834,com.android.modemassert]
07-25 14:40:12.239   624   682 I am_proc_bound: [0,825,com.spreadst.validator]
07-25 14:40:12.259   624   854 I am_create_service: [0,1101926048,.TelephonyDebugService,1001,704]
07-25 14:40:12.269   624   864 I free_storage_left: [2664894464,77246464,96845824]
07-25 14:40:12.269   624   864 I free_storage_changed: 2664894464
07-25 14:40:12.289   624   635 I am_create_service: [0,1102582600,.BluetoothPhoneService,1001,704]
07-25 14:40:12.299   624   854 I am_proc_bound: [0,852,system:ui]
07-25 14:40:12.309   624   854 I am_restart_activity: [0,1102314496,1,android/com.android.internal.app.ResolverActivity]
07-25 14:40:12.319   624   636 I am_fork_process_time: [0,Fork .contacts takes: 15ms]
